report_date,yesterday_purchase,week1_purchase,week2_purchase,week3_purchase,week4_purchase,MON,TUE,WED,THU,FRI,SAT,SUN,dayofmonth_percent,shouldwork,yesterday_redeem,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14
20140517,254644568,227672886,229609301,184640194,131860659,0,0,0,0,0,1,0,0.5483870968,0,200510199,54134369.0,-131962565.0,-7282600.0,112028192.0,-53204499.0,65509334.0,-30822390.0,54134369.0,-131962565.0,-7282600.0,112028192.0,-53204499.0,65509334.0,-30822390.0
20140518,116291491,208480221,297192156,167611543,161634908,0,0,0,0,0,0,1,0.5806451613,0,179594252,-63302761.0,54134369.0,-131962565.0,-7282600.0,112028192.0,-53204499.0,65509334.0,-63302761.0,54134369.0,-131962565.0,-7282600.0,112028192.0,-53204499.0,65509334.0
20140519,161097108,285228437,425987710,285236269,381369739,1,0,0,0,0,0,0,0.6129032258,1,145479624,15617484.0,-63302761.0,54134369.0,-131962565.0,-7282600.0,112028192.0,-53204499.0,15617484.0,-63302761.0,54134369.0,-131962565.0,-7282600.0,112028192.0,-53204499.0
20140520,347718384,362372059,323536443,303772841,268322472,0,1,0,0,0,0,0,0.6451612903,1,422101826,-74383442.0,15617484.0,-63302761.0,54134369.0,-131962565.0,-7282600.0,112028192.0,-74383442.0,15617484.0,-63302761.0,54134369.0,-131962565.0,-7282600.0,112028192.0
20140521,286615315,290208996,406395515,232262878,262963640,0,0,1,0,0,0,0,0.6774193548,1,197106347,89508968.0,-74383442.0,15617484.0,-63302761.0,54134369.0,-131962565.0,-7282600.0,89508968.0,-74383442.0,15617484.0,-63302761.0,54134369.0,-131962565.0,-7282600.0
20140522,241015636,303286621,353562072,197451051,203798291,0,0,0,1,0,0,0,0.7096774194,1,292385050,-51369414.0,89508968.0,-74383442.0,15617484.0,-63302761.0,54134369.0,-131962565.0,-51369414.0,89508968.0,-74383442.0,15617484.0,-63302761.0,54134369.0,-131962565.0
20140523,273390048,254644568,265472393,129869154,320373050,0,0,0,0,1,0,0,0.7419354839,1,295631432,-22241384.0,-51369414.0,89508968.0,-74383442.0,15617484.0,-63302761.0,54134369.0,-22241384.0,-51369414.0,89508968.0,-74383442.0,15617484.0,-63302761.0,54134369.0
20140524,200156003,116291491,227672886,229609301,184640194,0,0,0,0,0,1,0,0.7741935484,0,223981714,-23825711.0,-22241384.0,-51369414.0,89508968.0,-74383442.0,15617484.0,-63302761.0,-23825711.0,-22241384.0,-51369414.0,89508968.0,-74383442.0,15617484.0,-63302761.0
20140525,141641047,161097108,208480221,297192156,167611543,0,0,0,0,0,0,1,0.8064516129,0,233305829,-91664782.0,-23825711.0,-22241384.0,-51369414.0,89508968.0,-74383442.0,15617484.0,-91664782.0,-23825711.0,-22241384.0,-51369414.0,89508968.0,-74383442.0,15617484.0
20140526,169866612,347718384,285228437,425987710,285236269,1,0,0,0,0,0,0,0.8387096774,1,147245163,22621449.0,-91664782.0,-23825711.0,-22241384.0,-51369414.0,89508968.0,-74383442.0,22621449.0,-91664782.0,-23825711.0,-22241384.0,-51369414.0,89508968.0,-74383442.0
20140527,266803815,286615315,362372059,323536443,303772841,0,1,0,0,0,0,0,0.8709677419,1,415178334,-148374519.0,22621449.0,-91664782.0,-23825711.0,-22241384.0,-51369414.0,89508968.0,-148374519.0,22621449.0,-91664782.0,-23825711.0,-22241384.0,-51369414.0,89508968.0
20140528,249676185,241015636,290208996,406395515,232262878,0,0,1,0,0,0,0,0.9032258065,1,369000169,-119323984.0,-148374519.0,22621449.0,-91664782.0,-23825711.0,-22241384.0,-51369414.0,-119323984.0,-148374519.0,22621449.0,-91664782.0,-23825711.0,-22241384.0,-51369414.0
20140529,268930576,273390048,303286621,353562072,197451051,0,0,0,1,0,0,0,0.935483871,1,381785376,-112854800.0,-119323984.0,-148374519.0,22621449.0,-91664782.0,-23825711.0,-22241384.0,-112854800.0,-119323984.0,-148374519.0,22621449.0,-91664782.0,-23825711.0,-22241384.0
20140530,339227554,200156003,254644568,265472393,129869154,0,0,0,0,1,0,0,0.9677419355,1,402129748,-62902194.0,-112854800.0,-119323984.0,-148374519.0,22621449.0,-91664782.0,-23825711.0,-62902194.0,-112854800.0,-119323984.0,-148374519.0,22621449.0,-91664782.0,-23825711.0
20140531,248860973,141641047,116291491,227672886,229609301,0,0,0,0,0,1,0,1,0,276489019,-27628046.0,-62902194.0,-112854800.0,-119323984.0,-148374519.0,22621449.0,-91664782.0,-27628046.0,-62902194.0,-112854800.0,-119323984.0,-148374519.0,22621449.0,-91664782.0
20140601,128370165,169866612,161097108,208480221,297192156,0,0,0,0,0,0,1,0.0333333333,0,153225467,-24855302.0,-27628046.0,-62902194.0,-112854800.0,-119323984.0,-148374519.0,22621449.0,-24855302.0,-27628046.0,-62902194.0,-112854800.0,-119323984.0,-148374519.0,22621449.0
20140602,143942297,266803815,347718384,285228437,425987710,1,0,0,0,0,0,0,0.0666666667,0,111076626,32865671.0,-24855302.0,-27628046.0,-62902194.0,-112854800.0,-119323984.0,-148374519.0,32865671.0,-24855302.0,-27628046.0,-62902194.0,-112854800.0,-119323984.0,-148374519.0
20140603,176770324,249676185,286615315,362372059,323536443,0,1,0,0,0,0,0,0.1,1,157408750,19361574.0,32865671.0,-24855302.0,-27628046.0,-62902194.0,-112854800.0,-119323984.0,19361574.0,32865671.0,-24855302.0,-27628046.0,-62902194.0,-112854800.0,-119323984.0
20140604,285424724,268930576,241015636,290208996,406395515,0,0,1,0,0,0,0,0.1333333333,1,372184784,-86760060.0,19361574.0,32865671.0,-24855302.0,-27628046.0,-62902194.0,-112854800.0,-86760060.0,19361574.0,32865671.0,-24855302.0,-27628046.0,-62902194.0,-112854800.0
20140605,275697613,339227554,273390048,303286621,353562072,0,0,0,1,0,0,0,0.1666666667,1,327061084,-51363471.0,-86760060.0,19361574.0,32865671.0,-24855302.0,-27628046.0,-62902194.0,-51363471.0,-86760060.0,19361574.0,32865671.0,-24855302.0,-27628046.0,-62902194.0
20140606,309000179,248860973,200156003,254644568,265472393,0,0,0,0,1,0,0,0.2,1,302841375,6158804.0,-51363471.0,-86760060.0,19361574.0,32865671.0,-24855302.0,-27628046.0,6158804.0,-51363471.0,-86760060.0,19361574.0,32865671.0,-24855302.0,-27628046.0
20140607,255880246,128370165,141641047,116291491,227672886,0,0,0,0,0,1,0,0.2333333333,0,217295228,38585018.0,6158804.0,-51363471.0,-86760060.0,19361574.0,32865671.0,-24855302.0,38585018.0,6158804.0,-51363471.0,-86760060.0,19361574.0,32865671.0,-24855302.0
20140608,155141863,143942297,169866612,161097108,208480221,0,0,0,0,0,0,1,0.2666666667,0,206165504,-51023641.0,38585018.0,6158804.0,-51363471.0,-86760060.0,19361574.0,32865671.0,-51023641.0,38585018.0,6158804.0,-51363471.0,-86760060.0,19361574.0,32865671.0
20140609,181144835,176770324,266803815,347718384,285228437,1,0,0,0,0,0,0,0.3,1,180076832,1068003.0,-51023641.0,38585018.0,6158804.0,-51363471.0,-86760060.0,19361574.0,1068003.0,-51023641.0,38585018.0,6158804.0,-51363471.0,-86760060.0,19361574.0
20140610,442360742,285424724,249676185,286615315,362372059,0,1,0,0,0,0,0,0.3333333333,1,241085611,201275131.0,1068003.0,-51023641.0,38585018.0,6158804.0,-51363471.0,-86760060.0,201275131.0,1068003.0,-51023641.0,38585018.0,6158804.0,-51363471.0,-86760060.0
20140611,389636668,275697613,268930576,241015636,290208996,0,0,1,0,0,0,0,0.3666666667,1,282137606,107499062.0,201275131.0,1068003.0,-51023641.0,38585018.0,6158804.0,-51363471.0,107499062.0,201275131.0,1068003.0,-51023641.0,38585018.0,6158804.0,-51363471.0
20140612,311384505,309000179,339227554,273390048,303286621,0,0,0,1,0,0,0,0.4,1,277431859,33952646.0,107499062.0,201275131.0,1068003.0,-51023641.0,38585018.0,6158804.0,33952646.0,107499062.0,201275131.0,1068003.0,-51023641.0,38585018.0,6158804.0
20140613,267188252,255880246,248860973,200156003,254644568,0,0,0,0,1,0,0,0.4333333333,1,256164551,11023701.0,33952646.0,107499062.0,201275131.0,1068003.0,-51023641.0,38585018.0,11023701.0,33952646.0,107499062.0,201275131.0,1068003.0,-51023641.0,38585018.0
20140614,256177180,155141863,128370165,141641047,116291491,0,0,0,0,0,1,0,0.4666666667,0,284281673,-28104493.0,11023701.0,33952646.0,107499062.0,201275131.0,1068003.0,-51023641.0,-28104493.0,11023701.0,33952646.0,107499062.0,201275131.0,1068003.0,-51023641.0
20140615,148539864,181144835,143942297,169866612,161097108,0,0,0,0,0,0,1,0.5,0,289810759,-141270895.0,-28104493.0,11023701.0,33952646.0,107499062.0,201275131.0,1068003.0,-141270895.0,-28104493.0,11023701.0,33952646.0,107499062.0,201275131.0,1068003.0
20140616,201999390,442360742,176770324,266803815,347718384,1,0,0,0,0,0,0,0.5333333333,1,217992393,-15993003.0,-141270895.0,-28104493.0,11023701.0,33952646.0,107499062.0,201275131.0,-15993003.0,-141270895.0,-28104493.0,11023701.0,33952646.0,107499062.0,201275131.0
20140617,336917078,389636668,285424724,249676185,286615315,0,1,0,0,0,0,0,0.5666666667,1,383963086,-47046008.0,-15993003.0,-141270895.0,-28104493.0,11023701.0,33952646.0,107499062.0,-47046008.0,-15993003.0,-141270895.0,-28104493.0,11023701.0,33952646.0,107499062.0
20140618,324524255,311384505,275697613,268930576,241015636,0,0,1,0,0,0,0,0.6,1,331341050,-6816795.0,-47046008.0,-15993003.0,-141270895.0,-28104493.0,11023701.0,33952646.0,-6816795.0,-47046008.0,-15993003.0,-141270895.0,-28104493.0,11023701.0,33952646.0
20140619,266480068,267188252,309000179,339227554,273390048,0,0,0,1,0,0,0,0.6333333333,1,358972950,-92492882.0,-6816795.0,-47046008.0,-15993003.0,-141270895.0,-28104493.0,11023701.0,-92492882.0,-6816795.0,-47046008.0,-15993003.0,-141270895.0,-28104493.0,11023701.0
20140620,282577514,256177180,255880246,248860973,200156003,0,0,0,0,1,0,0,0.6666666667,1,322086055,-39508541.0,-92492882.0,-6816795.0,-47046008.0,-15993003.0,-141270895.0,-28104493.0,-39508541.0,-92492882.0,-6816795.0,-47046008.0,-15993003.0,-141270895.0,-28104493.0
20140621,226974141,148539864,155141863,128370165,141641047,0,0,0,0,0,1,0,0.7,0,333222993,-106248852.0,-39508541.0,-92492882.0,-6816795.0,-47046008.0,-15993003.0,-141270895.0,-106248852.0,-39508541.0,-92492882.0,-6816795.0,-47046008.0,-15993003.0,-141270895.0
20140622,186364721,201999390,181144835,143942297,169866612,0,0,0,0,0,0,1,0.7333333333,0,169065467,17299254.0,-106248852.0,-39508541.0,-92492882.0,-6816795.0,-47046008.0,-15993003.0,17299254.0,-106248852.0,-39508541.0,-92492882.0,-6816795.0,-47046008.0,-15993003.0
20140623,143403001,336917078,442360742,176770324,266803815,1,0,0,0,0,0,0,0.7666666667,1,232029485,-88626484.0,17299254.0,-106248852.0,-39508541.0,-92492882.0,-6816795.0,-47046008.0,-88626484.0,17299254.0,-106248852.0,-39508541.0,-92492882.0,-6816795.0,-47046008.0
20140624,304220528,324524255,389636668,285424724,249676185,0,1,0,0,0,0,0,0.8,1,444554691,-140334163.0,-88626484.0,17299254.0,-106248852.0,-39508541.0,-92492882.0,-6816795.0,-140334163.0,-88626484.0,17299254.0,-106248852.0,-39508541.0,-92492882.0,-6816795.0
20140625,298405851,266480068,311384505,275697613,268930576,0,0,1,0,0,0,0,0.8333333333,1,342707532,-44301681.0,-140334163.0,-88626484.0,17299254.0,-106248852.0,-39508541.0,-92492882.0,-44301681.0,-140334163.0,-88626484.0,17299254.0,-106248852.0,-39508541.0,-92492882.0
20140626,271335080,282577514,267188252,309000179,339227554,0,0,0,1,0,0,0,0.8666666667,1,319358448,-48023368.0,-44301681.0,-140334163.0,-88626484.0,17299254.0,-106248852.0,-39508541.0,-48023368.0,-44301681.0,-140334163.0,-88626484.0,17299254.0,-106248852.0,-39508541.0
20140627,223576983,226974141,256177180,255880246,248860973,0,0,0,0,1,0,0,0.9,1,498151313,-274574330.0,-48023368.0,-44301681.0,-140334163.0,-88626484.0,17299254.0,-106248852.0,-274574330.0,-48023368.0,-44301681.0,-140334163.0,-88626484.0,17299254.0,-106248852.0
20140628,186455771,186364721,148539864,155141863,128370165,0,0,0,0,0,1,0,0.9333333333,0,307276813,-120821042.0,-274574330.0,-48023368.0,-44301681.0,-140334163.0,-88626484.0,17299254.0,-120821042.0,-274574330.0,-48023368.0,-44301681.0,-140334163.0,-88626484.0,17299254.0
20140629,181197896,143403001,201999390,181144835,143942297,0,0,0,0,0,0,1,0.9666666667,0,199382031,-18184135.0,-120821042.0,-274574330.0,-48023368.0,-44301681.0,-140334163.0,-88626484.0,-18184135.0,-120821042.0,-274574330.0,-48023368.0,-44301681.0,-140334163.0,-88626484.0
20140630,171945311,304220528,336917078,442360742,176770324,1,0,0,0,0,0,0,1,1,238934317,-66989006.0,-18184135.0,-120821042.0,-274574330.0,-48023368.0,-44301681.0,-140334163.0,-66989006.0,-18184135.0,-120821042.0,-274574330.0,-48023368.0,-44301681.0,-140334163.0
20140701,331665096,298405851,324524255,389636668,285424724,0,1,0,0,0,0,0,0.0322580645,1,425796747,-94131651.0,-66989006.0,-18184135.0,-120821042.0,-274574330.0,-48023368.0,-44301681.0,-94131651.0,-66989006.0,-18184135.0,-120821042.0,-274574330.0,-48023368.0,-44301681.0
20140702,379361211,271335080,266480068,311384505,275697613,0,0,1,0,0,0,0,0.064516129,1,358485374,20875837.0,-94131651.0,-66989006.0,-18184135.0,-120821042.0,-274574330.0,-48023368.0,20875837.0,-94131651.0,-66989006.0,-18184135.0,-120821042.0,-274574330.0,-48023368.0
20140703,301263008,223576983,282577514,267188252,309000179,0,0,0,1,0,0,0,0.0967741935,1,364268994,-63005986.0,20875837.0,-94131651.0,-66989006.0,-18184135.0,-120821042.0,-274574330.0,-63005986.0,20875837.0,-94131651.0,-66989006.0,-18184135.0,-120821042.0,-274574330.0
20140704,205360896,186455771,226974141,256177180,255880246,0,0,0,0,1,0,0,0.1290322581,1,257959811,-52598915.0,-63005986.0,20875837.0,-94131651.0,-66989006.0,-18184135.0,-120821042.0,-52598915.0,-63005986.0,20875837.0,-94131651.0,-66989006.0,-18184135.0,-120821042.0
20140705,221546458,181197896,186364721,148539864,155141863,0,0,0,0,0,1,0,0.1612903226,0,253548445,-32001987.0,-52598915.0,-63005986.0,20875837.0,-94131651.0,-66989006.0,-18184135.0,-32001987.0,-52598915.0,-63005986.0,20875837.0,-94131651.0,-66989006.0,-18184135.0
20140706,162447667,171945311,143403001,201999390,181144835,0,0,0,0,0,0,1,0.1935483871,0,168602028,-6154361.0,-32001987.0,-52598915.0,-63005986.0,20875837.0,-94131651.0,-66989006.0,-6154361.0,-32001987.0,-52598915.0,-63005986.0,20875837.0,-94131651.0,-66989006.0
20140707,163090528,331665096,304220528,336917078,442360742,1,0,0,0,0,0,0,0.2258064516,1,250453540,-87363012.0,-6154361.0,-32001987.0,-52598915.0,-63005986.0,20875837.0,-94131651.0,-87363012.0,-6154361.0,-32001987.0,-52598915.0,-63005986.0,20875837.0,-94131651.0
20140708,330300280,379361211,298405851,324524255,389636668,0,1,0,0,0,0,0,0.2580645161,1,332660498,-2360218.0,-87363012.0,-6154361.0,-32001987.0,-52598915.0,-63005986.0,20875837.0,-2360218.0,-87363012.0,-6154361.0,-32001987.0,-52598915.0,-63005986.0,20875837.0
20140709,237821679,301263008,271335080,266480068,311384505,0,0,1,0,0,0,0,0.2903225806,1,363952447,-126130768.0,-2360218.0,-87363012.0,-6154361.0,-32001987.0,-52598915.0,-63005986.0,-126130768.0,-2360218.0,-87363012.0,-6154361.0,-32001987.0,-52598915.0,-63005986.0
20140710,254180106,205360896,223576983,282577514,267188252,0,0,0,1,0,0,0,0.3225806452,1,308883169,-54703063.0,-126130768.0,-2360218.0,-87363012.0,-6154361.0,-32001987.0,-52598915.0,-54703063.0,-126130768.0,-2360218.0,-87363012.0,-6154361.0,-32001987.0,-52598915.0
20140711,277110154,221546458,186455771,226974141,256177180,0,0,0,0,1,0,0,0.3548387097,1,322207184,-45097030.0,-54703063.0,-126130768.0,-2360218.0,-87363012.0,-6154361.0,-32001987.0,-45097030.0,-54703063.0,-126130768.0,-2360218.0,-87363012.0,-6154361.0,-32001987.0
20140712,233743113,162447667,181197896,186364721,148539864,0,0,0,0,0,1,0,0.3870967742,0,266630674,-32887561.0,-45097030.0,-54703063.0,-126130768.0,-2360218.0,-87363012.0,-6154361.0,-32887561.0,-45097030.0,-54703063.0,-126130768.0,-2360218.0,-87363012.0,-6154361.0
20140713,149584303,163090528,171945311,143403001,201999390,0,0,0,0,0,0,1,0.4193548387,0,173485119,-23900816.0,-32887561.0,-45097030.0,-54703063.0,-126130768.0,-2360218.0,-87363012.0,-23900816.0,-32887561.0,-45097030.0,-54703063.0,-126130768.0,-2360218.0,-87363012.0
20140714,142610813,330300280,331665096,304220528,336917078,1,0,0,0,0,0,0,0.4516129032,1,218339981,-75729168.0,-23900816.0,-32887561.0,-45097030.0,-54703063.0,-126130768.0,-2360218.0,-75729168.0,-23900816.0,-32887561.0,-45097030.0,-54703063.0,-126130768.0,-2360218.0
20140715,246080213,237821679,379361211,298405851,324524255,0,1,0,0,0,0,0,0.4838709677,1,272164963,-26084750.0,-75729168.0,-23900816.0,-32887561.0,-45097030.0,-54703063.0,-126130768.0,-26084750.0,-75729168.0,-23900816.0,-32887561.0,-45097030.0,-54703063.0,-126130768.0
20140716,299355385,254180106,301263008,271335080,266480068,0,0,1,0,0,0,0,0.5161290323,1,369452520,-70097135.0,-26084750.0,-75729168.0,-23900816.0,-32887561.0,-45097030.0,-54703063.0,-70097135.0,-26084750.0,-75729168.0,-23900816.0,-32887561.0,-45097030.0,-54703063.0
20140717,277080654,277110154,205360896,223576983,282577514,0,0,0,1,0,0,0,0.5483870968,1,278415089,-1334435.0,-70097135.0,-26084750.0,-75729168.0,-23900816.0,-32887561.0,-45097030.0,-1334435.0,-70097135.0,-26084750.0,-75729168.0,-23900816.0,-32887561.0,-45097030.0
20140718,254493213,233743113,221546458,186455771,226974141,0,0,0,0,1,0,0,0.5806451613,1,204597291,49895922.0,-1334435.0,-70097135.0,-26084750.0,-75729168.0,-23900816.0,-32887561.0,49895922.0,-1334435.0,-70097135.0,-26084750.0,-75729168.0,-23900816.0,-32887561.0
20140719,191967546,149584303,162447667,181197896,186364721,0,0,0,0,0,1,0,0.6129032258,0,162854740,29112806.0,49895922.0,-1334435.0,-70097135.0,-26084750.0,-75729168.0,-23900816.0,29112806.0,49895922.0,-1334435.0,-70097135.0,-26084750.0,-75729168.0,-23900816.0
20140720,153934641,142610813,163090528,171945311,143403001,0,0,0,0,0,0,1,0.6451612903,0,122809272,31125369.0,29112806.0,49895922.0,-1334435.0,-70097135.0,-26084750.0,-75729168.0,31125369.0,29112806.0,49895922.0,-1334435.0,-70097135.0,-26084750.0,-75729168.0
20140721,174324225,246080213,330300280,331665096,304220528,1,0,0,0,0,0,0,0.6774193548,1,157986108,16338117.0,31125369.0,29112806.0,49895922.0,-1334435.0,-70097135.0,-26084750.0,16338117.0,31125369.0,29112806.0,49895922.0,-1334435.0,-70097135.0,-26084750.0
20140722,241509367,299355385,237821679,379361211,298405851,0,1,0,0,0,0,0,0.7096774194,1,325273684,-83764317.0,16338117.0,31125369.0,29112806.0,49895922.0,-1334435.0,-70097135.0,-83764317.0,16338117.0,31125369.0,29112806.0,49895922.0,-1334435.0,-70097135.0
20140723,222479621,277080654,254180106,301263008,271335080,0,0,1,0,0,0,0,0.7419354839,1,307691465,-85211844.0,-83764317.0,16338117.0,31125369.0,29112806.0,49895922.0,-1334435.0,-85211844.0,-83764317.0,16338117.0,31125369.0,29112806.0,49895922.0,-1334435.0
20140724,281820273,254493213,277110154,205360896,223576983,0,0,0,1,0,0,0,0.7741935484,1,289004852,-7184579.0,-85211844.0,-83764317.0,16338117.0,31125369.0,29112806.0,49895922.0,-7184579.0,-85211844.0,-83764317.0,16338117.0,31125369.0,29112806.0,49895922.0
20140725,257332381,191967546,233743113,221546458,186455771,0,0,0,0,1,0,0,0.8064516129,1,284291000,-26958619.0,-7184579.0,-85211844.0,-83764317.0,16338117.0,31125369.0,29112806.0,-26958619.0,-7184579.0,-85211844.0,-83764317.0,16338117.0,31125369.0,29112806.0
20140726,203397102,153934641,149584303,162447667,181197896,0,0,0,0,0,1,0,0.8387096774,0,233005216,-29608114.0,-26958619.0,-7184579.0,-85211844.0,-83764317.0,16338117.0,31125369.0,-29608114.0,-26958619.0,-7184579.0,-85211844.0,-83764317.0,16338117.0,31125369.0
20140727,198457820,174324225,142610813,163090528,171945311,0,0,0,0,0,0,1,0.8709677419,0,152163398,46294422.0,-29608114.0,-26958619.0,-7184579.0,-85211844.0,-83764317.0,16338117.0,46294422.0,-29608114.0,-26958619.0,-7184579.0,-85211844.0,-83764317.0,16338117.0
20140728,162389176,241509367,246080213,330300280,331665096,1,0,0,0,0,0,0,0.9032258065,1,281734449,-119345273.0,46294422.0,-29608114.0,-26958619.0,-7184579.0,-85211844.0,-83764317.0,-119345273.0,46294422.0,-29608114.0,-26958619.0,-7184579.0,-85211844.0,-83764317.0
20140729,253136439,222479621,299355385,237821679,379361211,0,1,0,0,0,0,0,0.935483871,1,393656353,-140519914.0,-119345273.0,46294422.0,-29608114.0,-26958619.0,-7184579.0,-85211844.0,-140519914.0,-119345273.0,46294422.0,-29608114.0,-26958619.0,-7184579.0,-85211844.0
20140730,325692942,281820273,277080654,254180106,301263008,0,0,1,0,0,0,0,0.9677419355,1,185509598,140183344.0,-140519914.0,-119345273.0,46294422.0,-29608114.0,-26958619.0,-7184579.0,140183344.0,-140519914.0,-119345273.0,46294422.0,-29608114.0,-26958619.0,-7184579.0
20140731,239088792,257332381,254493213,277110154,205360896,0,0,0,1,0,0,0,1,1,278053927,-38965135.0,140183344.0,-140519914.0,-119345273.0,46294422.0,-29608114.0,-26958619.0,-38965135.0,140183344.0,-140519914.0,-119345273.0,46294422.0,-29608114.0,-26958619.0
20140801,228056623,203397102,191967546,233743113,221546458,0,0,0,0,1,0,0,0.0322580645,1,269628521,-41571898.0,-38965135.0,140183344.0,-140519914.0,-119345273.0,46294422.0,-29608114.0,-41571898.0,-38965135.0,140183344.0,-140519914.0,-119345273.0,46294422.0,-29608114.0
20140802,378242546,198457820,153934641,149584303,162447667,0,0,0,0,0,1,0,0.064516129,0,282593743,95648803.0,-41571898.0,-38965135.0,140183344.0,-140519914.0,-119345273.0,46294422.0,95648803.0,-41571898.0,-38965135.0,140183344.0,-140519914.0,-119345273.0,46294422.0
20140803,152120792,162389176,174324225,142610813,163090528,0,0,0,0,0,0,1,0.0967741935,0,162090956,-9970164.0,95648803.0,-41571898.0,-38965135.0,140183344.0,-140519914.0,-119345273.0,-9970164.0,95648803.0,-41571898.0,-38965135.0,140183344.0,-140519914.0,-119345273.0
20140804,154077981,253136439,241509367,246080213,330300280,1,0,0,0,0,0,0,0.1290322581,1,121165959,32912022.0,-9970164.0,95648803.0,-41571898.0,-38965135.0,140183344.0,-140519914.0,32912022.0,-9970164.0,95648803.0,-41571898.0,-38965135.0,140183344.0,-140519914.0
20140805,254890053,325692942,222479621,299355385,237821679,0,1,0,0,0,0,0,0.1612903226,1,248676024,6214029.0,32912022.0,-9970164.0,95648803.0,-41571898.0,-38965135.0,140183344.0,6214029.0,32912022.0,-9970164.0,95648803.0,-41571898.0,-38965135.0,140183344.0
20140806,311680953,239088792,281820273,277080654,254180106,0,0,1,0,0,0,0,0.1935483871,1,278473251,33207702.0,6214029.0,32912022.0,-9970164.0,95648803.0,-41571898.0,-38965135.0,33207702.0,6214029.0,32912022.0,-9970164.0,95648803.0,-41571898.0,-38965135.0
20140807,269143684,228056623,257332381,254493213,277110154,0,0,0,1,0,0,0,0.2258064516,1,247713799,21429885.0,33207702.0,6214029.0,32912022.0,-9970164.0,95648803.0,-41571898.0,21429885.0,33207702.0,6214029.0,32912022.0,-9970164.0,95648803.0,-41571898.0
20140808,256485155,378242546,203397102,191967546,233743113,0,0,0,0,1,0,0,0.2580645161,1,283816788,-27331633.0,21429885.0,33207702.0,6214029.0,32912022.0,-9970164.0,95648803.0,-27331633.0,21429885.0,33207702.0,6214029.0,32912022.0,-9970164.0,95648803.0
20140809,228097887,152120792,198457820,153934641,149584303,0,0,0,0,0,1,0,0.2903225806,0,204391027,23706860.0,-27331633.0,21429885.0,33207702.0,6214029.0,32912022.0,-9970164.0,23706860.0,-27331633.0,21429885.0,33207702.0,6214029.0,32912022.0,-9970164.0
20140810,146751994,154077981,162389176,174324225,142610813,0,0,0,0,0,0,1,0.3225806452,0,143619719,3132275.0,23706860.0,-27331633.0,21429885.0,33207702.0,6214029.0,32912022.0,3132275.0,23706860.0,-27331633.0,21429885.0,33207702.0,6214029.0,32912022.0
20140811,164174384,254890053,253136439,241509367,246080213,1,0,0,0,0,0,0,0.3548387097,1,223625820,-59451436.0,3132275.0,23706860.0,-27331633.0,21429885.0,33207702.0,6214029.0,-59451436.0,3132275.0,23706860.0,-27331633.0,21429885.0,33207702.0,6214029.0
20140812,284695009,311680953,325692942,222479621,299355385,0,1,0,0,0,0,0,0.3870967742,1,385895199,-101200190.0,-59451436.0,3132275.0,23706860.0,-27331633.0,21429885.0,33207702.0,-101200190.0,-59451436.0,3132275.0,23706860.0,-27331633.0,21429885.0,33207702.0
20140813,260705801,269143684,239088792,281820273,277080654,0,0,1,0,0,0,0,0.4193548387,1,254258310,6447491.0,-101200190.0,-59451436.0,3132275.0,23706860.0,-27331633.0,21429885.0,6447491.0,-101200190.0,-59451436.0,3132275.0,23706860.0,-27331633.0,21429885.0
20140814,262139305,256485155,228056623,257332381,254493213,0,0,0,1,0,0,0,0.4516129032,1,308734578,-46595273.0,6447491.0,-101200190.0,-59451436.0,3132275.0,23706860.0,-27331633.0,-46595273.0,6447491.0,-101200190.0,-59451436.0,3132275.0,23706860.0,-27331633.0
20140815,248894735,228097887,378242546,203397102,191967546,0,0,0,0,1,0,0,0.4838709677,1,252702796,-3808061.0,-46595273.0,6447491.0,-101200190.0,-59451436.0,3132275.0,23706860.0,-3808061.0,-46595273.0,6447491.0,-101200190.0,-59451436.0,3132275.0,23706860.0
20140816,268968079,146751994,152120792,198457820,153934641,0,0,0,0,0,1,0,0.5161290323,0,221094668,47873411.0,-3808061.0,-46595273.0,6447491.0,-101200190.0,-59451436.0,3132275.0,47873411.0,-3808061.0,-46595273.0,6447491.0,-101200190.0,-59451436.0,3132275.0
20140817,158553438,164174384,154077981,162389176,174324225,0,0,0,0,0,0,1,0.5483870968,0,158797400,-243962.0,47873411.0,-3808061.0,-46595273.0,6447491.0,-101200190.0,-59451436.0,-243962.0,47873411.0,-3808061.0,-46595273.0,6447491.0,-101200190.0,-59451436.0
20140818,161198309,284695009,254890053,253136439,241509367,1,0,0,0,0,0,0,0.5806451613,1,194379633,-33181324.0,-243962.0,47873411.0,-3808061.0,-46595273.0,6447491.0,-101200190.0,-33181324.0,-243962.0,47873411.0,-3808061.0,-46595273.0,6447491.0,-101200190.0
20140819,280533543,260705801,311680953,325692942,222479621,0,1,0,0,0,0,0,0.6129032258,1,385940924,-105407381.0,-33181324.0,-243962.0,47873411.0,-3808061.0,-46595273.0,6447491.0,-105407381.0,-33181324.0,-243962.0,47873411.0,-3808061.0,-46595273.0,6447491.0
20140820,236052637,262139305,269143684,239088792,281820273,0,0,1,0,0,0,0,0.6451612903,1,247704409,-11651772.0,-105407381.0,-33181324.0,-243962.0,47873411.0,-3808061.0,-46595273.0,-11651772.0,-105407381.0,-33181324.0,-243962.0,47873411.0,-3808061.0,-46595273.0
